LastName,FirstName,Other_Info,Age,Gender,Hometown,Boarded,Lifeboat,Body,Class,Survived,Passenger,Crew,crew_responsibility
Shillaber, Mr. Charles,,20,M,"Southampton, Hampshire, England",Southampton,,195MB,0,0,0,1,Trimmer
Skeates, Mr. William,,26,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Sloan, Mr. Peter,,31,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Chief Electrician
Small, Mr. William,,40,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Leading Fireman
Smith, Mr. Ernest George,,27,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Smith, Mr. James Muil,,35,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Junior Fourth Engineer
Smither, Mr. Harry James,,22,M,"Kilburn, Middlesex, England",Southampton,,,0,1,0,1,Fireman/Stoker
Snellgrove, Mr. George,,41,M,"Millbrook, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Snooks, Mr. W,,26,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Snowberger, Mr. Eustace Philip,,21,M,"Southampton, Hampshire, England",Southampton,B,,0,0,0,1,Trimmer
Sparkman, Mr. Henry,,36,M,"Southampton, Hampshire, England",Southampton,?,,0,0,0,1,Fireman/Stoker
Stafford, Mr. Michael    ,(Albert Briant),34,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Stanbrook, Mr. Augustus,,30,M,"Southampton, Hampshire, England",Southampton,,316M,0,0,0,1,Fireman/Stoker
Steel, Mr. Robert Edward,,30,M,"Guernsey, Channel Islands",Southampton,,,0,1,0,1,Trimmer
Stocker, Mr. Henry Dorey,,20,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Street, Mr. Henry Albert,,25,M,"Southampton, Hampshire, England",Southampton,9,,0,0,0,1,Fireman/Stoker
Stubbs, Mr. James Henry,,28,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Sullivan , Mr. S.,,25,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Taylor, Mr. James,,25,M,"Southampton, Hampshire, England",Southampton,1,,0,0,0,1,Fireman/Stoker
Taylor, Mr. John,,32,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Taylor, Mr. T.,,42,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Taylor, Mr. William Henry,,28,M,"Southampton, Hampshire, England",Southampton,15,,0,0,0,1,Fireman/Stoker
Thomas, Mr. James,,27,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Thompson, Mr. John William,,42,M,"Liverpool, England",Southampton,A/14,,0,0,0,1,Fireman/Stoker
Threlfall, Mr. Thomas,,38,M,"Liverpool, England",Southampton,14,,0,0,0,1,Leading Fireman
Thresher, Mr. George,,25,M,"Southampton, Hampshire, England",Southampton,?,,0,0,0,1,Fireman/Stoker
Tizard, Mr. Arthur Leopold,,31,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Tozer, Mr. James,,32,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Triggs, Mr. Robert,,41,M,"Southampton, Hampshire, England",Southampton,3,,0,0,0,1,Fireman/Stoker
Turley, Mr. Richard,,37,M,"Newry, Down, Ireland",Southampton,,,0,1,0,1,Fireman/Stoker
van der Brugge, Mr. Wessel Adrianus,,42,M,"Delfshaven, Rotterdam, Netherlands",Southampton,,,0,1,0,1,Fireman/Stoker
Veal, Mr. Arthur,,36,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Vear, Mr. Henry,,32,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Vear, Mr. W.,,32,M,"Southampton, Hampshire, England",Southampton,,59MB,0,0,0,1,Fireman/Stoker
Ward, Mr. Arthur,,24,M,"Romsey, England",Belfast,,,0,1,0,1,Junior Assistant Fourth Engineer
Ward, Mr. Joseph,,31,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Leading Fireman
Wardner, Mr. Frederick Albert,,39,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Wateridge, Mr. Edward Lewis,,25,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Watson, Mr. W.,,27,M,"Southampton, Hampshire, England",Southampton,,158MB,0,0,0,1,Fireman/Stoker
Webb, Mr. Samuel Francis,,28,M,"Salford, Manchester, Lancashire, England",Southampton,,,0,1,0,1,Trimmer
Webber, Mr. Francis Albert,,31,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Leading Fireman
White, Mr. Alfred,,32,M,"Southampton, Hampshire, England",Southampton,4,,0,0,0,1,Greaser
White, Mr. Frank Leonard,,27,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
White, Mr. William George,,23,M,"Salisbury, Wiltshire, England",Southampton,15,,0,0,0,1,Trimmer
Williams, Mr. Samuel Solomon,,26,F,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Wilson, Mr. Bertie,,28,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Senior Assistant Second Engineer
Wilton, Mr. William,,45,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Witcher, Mr. Alfred,,40,M,"Lymington, England",Southampton,,,0,1,0,1,Fireman/Stoker
Witt, Mr. F.,,n/a,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Witt, Mr. Henry Dennis,,40,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Woodford, Mr. Frederick,,41,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Greaser
Wood, Mr. Henry,,31,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Trimmer
Wyeth, Mr. James Robert,,26,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Young, Mr. Francis James,,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Fireman/Stoker
Abbott, Mr. Ernest Owen,,21,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,First Class Lounge Pantry Steward
Ahier, Mr. Percy Snowden,,20,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,First Class Saloon Steward
Akerman, Mr. Albert,,28,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Third Class Steward
Akerman, Mr. Joseph Francis,,35,M,"Southampton, Hampshire, England",Southampton,,205MB,0,0,0,1,Asst. Pantry Steward
Allan, Mr. Robert Spencer,,36,M,"Shirley, Hampshire, England",Southampton,,,0,1,0,1,First Class Bedroom Steward
Allen, Mr. George,,26,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Scullion
Allen, Mr. Frederick,,17,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Lift Steward
Allsop, Mr. Frank Richard,,41,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Bedroom Steward
Anderson, Mr. Walter J.,,48,M,"Southampton, Hampshire, England",Southampton,,146MB,0,0,0,1,Bedroom Steward
Andrews, Mr. Charles Edward,,19,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Assistant Second Class Saloon Steward
Ashcroft, Mr. Austin Aloysius,,26,M,"Seacombe, Cheshire, England",Southampton,,,0,1,0,1,Clerk
Ashe, Mr. Henry Wellesley,,32,M,"Liverpool, Lancashire, England",Southampton,,34MB,0,0,0,1,Glory Hole Steward
Ayling, Mr. George Edwin,,22,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Assistant Vegetable Cook
Back, Mr. Charles Frederick,,32,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Assistant Lounge Steward
Baggott, Mr. Allen Marden,,28,M,"Itchen, Hampshire, England",Southampton,,,0,0,0,1,First Class Saloon Steward
Bagley, Mr. Edward Ernest,,31,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,First Class Saloon Steward
Bailey, Mr. George Francis,,36,M,"Shepperton, London, England",Belfast,,161MB,0,0,0,1,Second Class Saloon Steward
Ball, Mr. Percy,,19,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,First Class Plate Steward
Barker, Mr. Albert Vale,,19,M,"Winchester, Hampshire, England",Southampton,,,0,1,0,1,Assistant Baker
Barker, Mr. Ernest T.,,37,M,"London, England",Southampton,,159MB,0,0,0,1,First Class Saloon Steward
Barker, Mr. Reginald Lomond,,40,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Assistant Purser
Barlow, Mr. George,,36,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Second Class Bedroom Steward
Barnes, Mr. Frederick,,37,M,"Southampton, Hampshire, England",Southampton,,26{?}MB[19],0,0,0,1,Assistant Baker
Barratt, Mr. Arthur,,15,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Bell Boy
Barringer, Mr. Arthur William,,33,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,First Class Saloon Steward
Barrow, Mr. Harry,,35,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Assistant Butcher
Barrows, Mr. William,,32,M,"London, England",Southampton,,,0,1,0,1,First Class Saloon Steward
Barton, Mr. Sidney John,,25,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Third Class Steward
Baxter, Mr. Harry Ross,,51,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Third Class Steward
Baxter, Mr. Thomas Ferguson,,48,M,"Southampton, Hampshire, England",Southampton,,235MB,0,0,0,1,Linen Steward
Bedford, Mr. William Barnet,,31,M,"Itchen, Hampshire, England",Southampton,,,0,1,0,1,Assistant Roast Cook
Beedem, Mr. George Arthur,,34,M,"London, England",Southampton,,,0,1,0,1,Second Class Bedroom Steward
Beere, Mr. William,,19,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Kitchen Porter
Benham, Mr. Frederick,,29,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Second Class Saloon Steward
Bennett, Mrs Mabel,,30,F,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,First Class Stewardess
Bessant, Mr. Edward William,,31,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Baggage Steward
Best, Mr. Alfred,,38,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,First Class Saloon Steward
Blake, Mr. Seaton,,26,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Mess Steward
Bishop, Mr. Walter Alexander,,34,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,First Class Bedroom Steward
Bliss, Mrs. Emma    ,(nee Junod),45,M,"London, England",Southampton,,,0,0,0,1,First Class Stewardess
Bochatay, Mr. Alexis Joseph,,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Assistant Chef
Bogie, Mr. Norman Leslie,,29,M,"Eastleigh, Hampshire, England",Southampton,,274MB,0,0,0,1,Second Class Bedroom Steward
Bond, Mr. William John,,40,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,First Class Bedroom Steward
Boothby, Mr. W.,,36,M,"Southampton, Hampshire, England",Southampton,,107MB,0,0,0,1,Second Class Bedroom Steward
Boston, Mr. William John,,30,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Assistant Deck Steward
Boughton, Mr. B.,,24,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,First Class Saloon Steward
Boyd, Mr. John,,35,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,First Class Saloon Steward
Boyes, Mr. John Henry,,36,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,First Class Saloon Steward
Bradshaw, Mr. J.A.,,43,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,First Class Plate Steward
Brewster, Mr. George H.,,48,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,First Class Bedroom Steward
Bride, Mr. Harold Sydney,,22,M,"Southampton, Hampshire, England",Belfast,,,0,0,0,1,Assistant Telegraphist
Bristow, Mr. Robert Charles,,31,M,"Southampton, Hampshire, England",Southampton,,290MB,0,1,0,1,Third Class Steward
Bristow, Mr. Harry,,33,M,"Looe, Cornwall",Southampton,,,0,1,0,1,First Class Saloon Steward
Brookman, Mr,,27,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Third Class Steward
Broom, Mr. H.,,33,M,"Cowes, Isle of Wight, England",Belfast,,,0,1,0,1,Bath Steward
Broome, Mr. Athol Frederick,,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Verandah Steward
Brown, Mr. Edward,,34,M,"Southampton, Hampshire, England",Belfast,,,0,0,0,1,Saloon Steward
Brown, Mr. Walter James,,28,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Saloon Steward
Buckley, Mr. H.E.,,34,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Assistant Vegetable Cook
Bull, Mr. W.,,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Scullion
Bulley, Mr. Henry Ashburnham,,21,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Boots
Bunnell, Mr. Wilfred,,20,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Plate Steward
Burgess, Mr. Charles Reginald,,18,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Extra Third Baker
Burke, Mr. Richard Edward,,30,M,"Chandler's Ford, Hampshire, England",Belfast,,,0,1,0,1,Lounge Steward
Burke, Mr. William,,31,M,"Southampton, Hampshire, England",Belfast,,,0,0,0,1,Saloon Steward
Burr, Mr. Ewart,,29,M,"Woolston, Hampshire, England",Southampton,,,0,1,0,1,Saloon Steward
Burrage, Mr. Alfred,,20,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Plate Steward
Butt, Mr. Robert Henry,,22,M,"Southampton, Hampshire, England",Southampton,,10MB,0,0,0,1,Saloon Steward
Butterworth, Mr. John,,23,M,"Southampton, Hampshire, England",Southampton,,116MB,0,0,0,1,Saloon Steward
Byrne, Mr. J.E.,,31,M,"Ilford, London, England",Southampton,,,0,1,0,1,Bedroom Steward
Campbell, Mr. Donald S.,,25,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Third Class Clerk
Carney, Mr. William,,31,M,"Liverpool, Lancashire, England",Southampton,,251MB,0,0,0,1,Lift Steward
Cartwright, Mr. James Edward,,32,M,"Southampton, Hampshire, England",Belfast,,320M,0,0,0,1,Saloon Steward
Casswill, Mr. Charles,,32,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Saloon Steward
Caton, Miss Annie,,50,F,"London, England",Southampton,,,0,0,0,1,Turkish Bath Stewardess
Caunt, Mr. William Ewart,,27,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Grill Cook
Cave, Mr. Herbert,,34,M,"Southampton, Hampshire, England",Belfast,,218MB,0,0,0,1,Saloon Steward
Cecil, Mr. C.,,20,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Steward
Chapman, Mr. Joseph Charles,,32,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Boots
Charman, Mr. John,,25,M,"Southampton, Hampshire, England",Southampton,,185{?}MB[20],0,0,0,1,Saloon Steward
Cheverton, Mr. William Edward,,27,M,"Newport, Pembrokeshire, Wales",Belfast,,334I,0,0,0,1,Saloon Steward
Chitty, Mr. Archibald George,,28,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Steward
Chitty, Mr. George Henry,,52,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Baker
Christmas, Mr. H.,,33,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Assistant Saloon Steward
Coleman, Mr. Albert Edward,,28,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Saloon Steward
Coleman, Mr. John,,57,M,"Itchen, Hampshire, England",Southampton,,112{?}MB[20],0,0,0,1,Mess Steward
Colgan, Mr. E. Joseph,,33,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Scullion
Collins, Mr. John,,17,M,"Belfast, Ireland",Southampton,,,0,0,0,1,Scullion
Conway, Mr. P.W.,,25,M,"London, England",Belfast,,,0,1,0,1,Saloon Steward
Cook, Mr. George,,42,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Saloon Steward
Coombs, Mr. Augustus Charles,,38,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Cook
Corben, Mr. Ernest Theodore,,27,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Assistant Printer Steward
Coutin, Mr. Auguste Louis,,28,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Entree Cook
Cox, Mr. William Denton,,29,M,"Southampton, Hampshire, England",Southampton,,300MB,0,0,0,1,Steward
Crafter, Mr. Frederick,,27,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Saloon Steward
Crawford, Mr. Alfred,,36,M,"Southampton, Hampshire, England",Belfast,,,0,0,0,1,Bedroom Steward
Crisp, Mr. Albert Hector,,35,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Saloon Steward
Crispin, Mr. William,,32,M,"Eastleigh, Hampshire, England",Southampton,,,0,1,0,1,Glory Hole Steward
Crosby, Mr. J. Bertram,,42,M,"London, England",Southampton,,,0,1,0,1,Turkish Bath Attendant
Crowe, Mr. George Frederick,,30,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Saloon Steward
Crumplin, Mr. Charles,,35,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Bedroom Steward
Cullen, Mr. Charles,,45,M,"Southampton, Hampshire, England",Belfast,,,0,0,0,1,Bedroom Steward
Cunningham, Mr. Andrew,,35,M,"Southampton, Hampshire, England",Belfast,,,0,0,0,1,Bedroom Steward
Daniels, Mr. Sidney Edward,,18,M,"Southsea, Hampshire, England",Southampton,,,0,0,0,1,Steward
Dashwood, Mr. William George,,19,M,"Southampton, Hampshire, England",Southampton,,83MB,0,0,0,1,Saloon Steward
Davies, Mr. Gordon Raleigh,,33,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Bedroom Steward
Davies, Mr. John James,,27,M,"Southampton, Hampshire, England",Belfast,,200MB,0,0,0,1,Extra 2nd Baker
Davies, Mr. Robert J.,,26,M,"Southampton, Hampshire, England",Belfast,,191MB,0,0,0,1,Saloon Steward
Dean, Mr. George H.,,19,M,"Southampton, Hampshire, England",Southampton,,252MB,0,0,0,1,Assistant Saloon Steward
Deeble, Mr. Alfred Arnold,,29,M,"Southampton, Hampshire, England",Belfast,,270MB,0,0,0,1,Saloon Steward
Derrett, Mr. Albert,,26,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Saloon Steward
Deslands, Mr. Percival Stainer,,36,M,"Southampton, Hampshire, England",Southampton,,212MB,0,0,0,1,Saloon Steward
Desvernine, Mr. Louis Gabriel,,20,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Assistant Pastry Cook
Dinenage, Mr. James Richard,,47,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Saloon Steward
Dodd, Mr. George Charles,,44,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Steward
Dolby, Mr. Joseph,,36,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Reception Room Steward
Donoghue, Mr. Frank,,35,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Bedroom Steward
Doughty, Mr. W.,,22,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Saloon Steward
Dunford, Mr. William,,41,M,"Southampton, Hampshire, England",Southampton,,71MB,0,0,0,1,Hospital Steward
Dyer, Mr. William,,31,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Saloon Steward
Edbrooke, Mr. F.,,24,M,"Portsmouth, Hampshire, England",Southampton,,,0,1,0,1,Steward
Ede, Mr. George B.,,22,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Steward
Edge, Mr. Frederick William,,37,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Deck Steward
Edwards, Mr. Clement,,38,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Assistant Pantryman Steward
Egg, Mr. W.H.,,34,M,"London, England",Southampton,,,0,1,0,1,Steward
Ellis, Mr. John Bertram,,30,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Assistant Vegetable Cook
Ennis, Mr. Walter,,35,M,"Southport, Lancashire, England",Southampton,,,0,1,0,1,Turkish Bath Attendant
Etches, Mr. Henry Samuel,,41,M,"Southampton, Hampshire, England",Belfast,,,0,0,0,1,Bedroom Steward
Evans, Mr. George Richard,,32,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Saloon Steward
Fairall, Mr. Henry,,38,M,"Ryde, Isle of Wight, England",Belfast,,,0,1,0,1,Saloon Steward
Farrenden, Mr. Ernest John,,32,M,"Emsworth, Hampshire, England",Belfast,,,0,1,0,1,Confectioner
Faulkner, Mr. William Stephen,,37,M,"Southampton, Hampshire, England",Belfast,,,0,0,0,1,Bedroom Steward
Fellowes, Mr. Alfred J.,,29,M,"Southampton, Hampshire, England",Belfast,,138MB,0,0,0,1,Boots
Feltham, Mr. G.,,36,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Vienna Baker
Finch, Mr. Harry,,18,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Steward
Fletcher, Mr. Peter W.,,26,M,"Sholing, Hampshire, England",Belfast,,,0,1,0,1,Bugler Steward
Foley, Mr. William C.,,26,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Steward
Ford, Mr. Ernest,,32,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Steward
Ford, Mr. F.,,37,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Bedroom Steward
Fox, Mr. William Thomas,,27,M,"Ealing, London, England",Southampton,,214{?}MB[20],0,0,0,1,Steward
Franklin, Mr. Alan Vincent,,29,M,"Southampton, Hampshire, England",Southampton,,262MB,0,0,0,1,Saloon Steward
Freeman, Mr. Ernest Edward Samuel,,43,M,"Southampton, Hampshire, England",Belfast,,239MB,0,0,0,1,Deck Steward
Geddes, Mr. Richard Charles,,31,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Bedroom Steward
Gibbons, Mr. Jacob William,,36,M,"Studland, Dorset, England",Southampton,,,0,0,0,1,Saloon Steward
Giles, Mr. John Robert,,30,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Baker
Gill, Mr. Joseph Stanley,,34,M,"Southampton, Hampshire, England",Belfast,,49MB,0,0,0,1,Bedroom Steward
Gill, Mr. Patrick,,38,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Ship's Cook
Gold, Mrs. Katherine    ,(nee Cook),42,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Stewardess
Gollop, Mr. F.,,28,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Assistant Passage Cook
Goshawk, Mr. Arthur James,,31,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Third Saloon Steward
Gregson, Miss Mary,,44,F,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Stewardess
Gunn, Mr. Joseph Alfred,,28,M,"Southampton, Hampshire, England",Southampton,,125{?}MB[20],0,0,0,1,Assistant Saloon Steward
Guy, Mr. Edward John,,28,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Boots
Halford, Mr. Richard,,22,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Steward
Hall, Mr. F.A.J.,,38,M,"London, England",Southampton,,,0,1,0,1,Scullion
Hamblyn, Mr. Ernest William,,41,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Bedroom Steward
Hamilton, Mr. Ernest,,25,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Assistant Smoke Room Steward
Harding, Mr. A.,,20,M,"Swaythling, Hampshire, England",Southampton,,,0,1,0,1,Assistant Pantry Steward
Hardwick, Mr. Reginald,,21,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Kitchen Porter
Hardy, Mr. John T.,,37,M,"Southampton, Hampshire, England",Belfast,,,0,0,0,1,Chief 2nd Class Steward
Harris, Mr. Charles William,,19,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Saloon Steward
Harris, Mr. Clifford Henry,,16,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Bell Boy
Harris, Mr. Edward,,18,M,"Winchester, Hampshire, England",Southampton,,,0,1,0,1,Assistant Pantryman Steward
Harrison, Mr. Aragon D.,,40,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Saloon Steward
Hart, Mr. John Edward,,31,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Third Class Steward
Hartnell, Mr. Frederick,,21,M,"Southampton, Hampshire, England",Southampton,,,0,0,0,1,Saloon Steward
Hatch, Mr. Hugh,,22,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Scullion
Hawkesworth, Mr. James,,38,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Saloon Steward
Hawkesworth, Mr. William Walter,,38,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Deck Steward
Hayter, Mr. Arthur,,44,M,"Southampton, Hampshire, England",Belfast,,25MB,0,0,0,1,Bedroom Steward
Heinen, Mr. Joseph,,30,M,"Lewisham, London, England",Southampton,,,0,1,0,1,Saloon Steward
Hendy, Mr. Edward Martin,,38,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Saloon Steward
Hensford, Mr. Herbert George,,29,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Butcher
Hewett, Mr. Thomas,,37,M,"Liverpool, Lancashire, England",Belfast,,168MB,0,0,0,1,Bedroom Steward
Hill, Mr. H.P.,,36,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Steward
Hill, Mr. James Colston,,38,M,"Southampton, Hampshire, England",Belfast,,152MB,0,0,0,1,Bedroom Steward
Hinckley, Mr. George,,35,M,"Southampton, Hampshire, England",Southampton,,66MB,0,0,0,1,Bath Steward
Hine, Mr. William Edward,,36,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Baker
Hiscock, Mr. S.,,22,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Plate Steward
Hoare, Mr. Leonard James,,21,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Saloon Steward
Hogg, Mr. Charles William,,37,M,"Liverpool, Lancashire, England",Southampton,,,0,1,0,1,Bedroom Steward
Hogue, Mr. E.,,22,M,"London, England",Southampton,,,0,1,0,1,Plate Steward
Holland, Mr. Thomas,,28,M,"Liverpool, Lancashire, England",Belfast,,,0,1,0,1,Reception Steward
Holloway, Mr. Sidney,,20,M,"Southampton, Hampshire, England",Southampton,,273MB,0,0,0,1,Clothes Presser
Hopkins, Mr. F.,,16,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Plate Steward
House, Mr. William,,38,M,"Southampton, Hampshire, England",Belfast,,,0,1,0,1,Saloon Steward
Howell, Mr. Arthur Albert,,31,M,"Itchen, Hampshire, England",Belfast,,319M,0,0,0,1,Saloon Steward
Hughes, Mr. William Thomas,,33,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Steward
Humby, Mr. Frederick,,16,M,"Southampton, Hampshire, England",Southampton,,237[?]MB,0,0,0,1,Plate Steward
Humphreys, Mr. Thomas Humphrey,,31,M,"Southampton, Hampshire, England",Southampton,,,0,1,0,1,Assistant Saloon Steward
